gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,em_iteration,coding_pattern,number_coding_types
ABCC6,Nerve,ABCC6.rds,354,1741,4693,0,530,0,127.629943502825,87.5,2.0670092314143e-31,0.551328676445564,0.000439861192944591,-433.714228486552,-432.680640178492,-501.658658586283,-501.658658586283,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-443.64496134893,0.0891833480891933,-0.462145328356371,-433.559271259507,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,12,A,1
ABCC6,Ovary,ABCC6.rds,106,1740,4165,1,1056,1,105.349056603774,58,3.82945460170328e-14,-0.179322644235413,0.000361337261551853,-120.959212415828,-120.959212306125,-149.768589792084,-149.768589792084,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-130.634272927237,-0.0382753857546447,0.141047258480768,-120.959211431043,TRUE,1,0,0,0.88256736565681,0.0795406423090646,0.0378919920341254,0.88256736565681,0.0795406423090646,0.0378919920341254,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
ABCC6,Pituitary,ABCC6.rds,201,1741,4387,0,836,0,116.81592039801,70,5.15834804369471e-11,-0.228574986374781,-0.721860813772082,-263.252729118963,-263.262065724304,-280.336721054841,-284.572952600139,1,1,1,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,0,0,0,1,0,1199,0,0,0,0,1199,100,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-272.637240637544,2.19295060333025e-06,0.228577179325384,-263.253773888742,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
ABCC6,Prostate,ABCC6.rds,143,1741,4288,0,935,0,399.783216783217,267,3.68965121953795e-10,-0.207865035074548,-0.268746656044243,-182.790193650298,-182.789834325853,-202.288821352403,-202.267657476498,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-192.182968416829,-0.0227932605193928,0.185071774555155,-182.790143304177,TRUE,1,0,0,0.916064871679439,0.0610432268257223,0.0228919014948385,0.916064871679439,0.0610432268257223,0.0228919014948385,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
ABCC6,Stomach,ABCC6.rds,189,1741,4374,0,849,0,622.068783068783,542,5.15794807731102e-09,-0.22470854305152,0.000392329699820948,-250.905287668704,-250.930160333698,-267.537263374647,-267.537263374647,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-259.987170038662,0.000179406643326274,0.224887949694846,-250.905005296135,TRUE,1,0,0,0.925811278880271,0.0740277703504825,0.000160950769246802,0.925811278880271,0.0740277703504825,0.000160950769246802,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
ABCC6,Thyroid,ABCC6.rds,390,1741,4754,0,469,0,624.435897435898,558.5,5.63971864425186e-21,-0.777565866587111,0.000448950261215941,-508.809583340633,-509.090998834624,-552.739928256339,-552.739928256339,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-518.598609977747,-0.0267787803742294,0.750787086212881,-508.82177028144,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
ABCC8,Heart,ABCC8.rds,331,1922,5471,0,295,0,318.746223564955,240,2.20765521652567e-13,-1.63706416349271,0.000528813083064961,-436.299848736546,-437.162710001969,-469.023434530328,-469.023434530328,2,2,0,0,307,1236,307,100,0,0,307,2,307,307,100,0,0,0,172,117,1,118,17,38.4364820846906,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-450.107552771816,-0.149326762361113,1.4877374011316,-436.370856519358,TRUE,2,0,0,0.907409119281138,0.0877991270187996,0.00479175370006282,0.907409119281137,0.0877991270187996,0.00479175370006282,413,307,100,307,2,413,1236,0.334142394822007,33.4142394822007,100,2,413,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ABCC8,Muscle,ABCC8.rds,477,1922,5539,0,227,0,282.555555555556,205,3.1471892502709e-34,-1.95550403114589,0.000538945040489125,-584.582582068152,-584.89567589621,-676.186523626109,-676.186523626109,2,2,0,0,41,44,41,100,0,0,41,2,41,41,100,0,0,0,41,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-600.81240570368,-0.0837388088971238,1.87176522224877,-584.597109335666,TRUE,2,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,41,41,100,41,2,41,44,0.931818181818182,93.1818181818182,100,2,41,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ABCC8,Nerve,ABCC8.rds,354,1922,5434,0,332,0,697.940677966102,580,7.50642232994786e-09,-1.01861802163427,-0.906429226989871,-485.372260148907,-485.469455885738,-496.081073363302,-501.676600309269,1,1,1,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,779,0,0,0,0,779,100,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-494.715946247711,-0.0364281893188263,0.982189832315441,-485.373027684789,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
ABCC8,Testis,ABCC8.rds,211,1922,5340,0,426,0,165.54028436019,151,6.05166926979485e-09,-0.999178653272793,0.000509294133621552,-282.187762429556,-282.456389723765,-298.753293732085,-298.753293732085,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-291.534855869681,-0.252977664411105,0.746200988861688,-282.196156110945,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
ABCC8,Thyroid,ABCC8.rds,390,1922,5511,0,255,0,1108.61025641026,830,6.7259950511745e-46,-1.9856007790786,0.000534773058689098,-431.578442708261,-431.819421975549,-552.739928256339,-552.739928256339,2,2,0,0,2,2,2,100,0,0,2,2,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-451.398488287576,-0.0671806631845016,1.91842011589409,-431.587444505558,TRUE,2,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,2,2,100,2,2,2,2,1,100,100,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
ABCD3,Blood Vessel,ABCD3.rds,450,1962,5625,0,261,0,2680.14666666667,2528,1.34930426347346e-09,-1.01426206732629,0.000545798682196619,-620.690760025693,-620.829594766784,-637.875486340248,-637.875486340248,1,1,0,0,4,5,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-628.873337124591,-0.0547176045764672,0.959544462749818,-620.698354748826,TRUE,1,0,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,4,4,100,4,1,4,5,0.8,80,100,1,4,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ABCD3,Nerve,ABCD3.rds,354,1962,5511,0,375,0,6259.04802259887,5742.5,6.01978147953403e-10,-1.02751960322945,0.000528812767583986,-483.174534881189,-483.207503587377,-501.658658586283,-501.658658586283,1,1,0,0,3,4,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-491.416296499493,-0.036390620788552,0.991128982440898,-483.17546490249,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,3,3,100,3,1,3,4,0.75,75,100,1,3,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ABHD12,Nerve,ABHD12.rds,354,2374,6394,0,728,0,6810.02259887006,6402,1.19584652091321e-10,-0.971001167326733,0.00059898755012,-482.552786523544,-482.634484624064,-501.658658586283,-501.658658586283,1,1,0,0,199,231,199,100,0,0,199,1,199,199,100,0,0,0,199,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-487.005888854602,-0.0357592405877085,0.935241926739025,-482.555740566731,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,200,199,100,199,1,200,231,0.865800865800866,86.5800865800866,100,1,200,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ABHD12,Pituitary,ABHD12.rds,201,2374,6096,0,1026,0,4351.65671641791,4076,3.70645868110969e-12,-0.919017801604866,0.000554586221710451,-262.114300919177,-262.172224283011,-284.564180354963,-284.564180354963,1,1,0,0,33,36,33,100,0,0,33,1,33,33,100,0,0,0,33,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-268.340607474942,-0.0588437842429812,0.860174017361885,-262.114895798001,TRUE,1,0,0,0.942286143446123,0.0570981301063923,0.000615726447484987,0.942286143446123,0.0570981301063923,0.000615726447484987,33,33,100,33,1,33,36,0.916666666666667,91.6666666666667,100,1,33,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ABHD12,Testis,ABHD12.rds,211,2374,6184,0,938,0,2600.96682464455,2377,8.2582730989718e-18,-0.955917920971388,-0.204666659924442,-263.888416532808,-263.894084344044,-298.763476227819,-298.753293732085,1,1,0,0,69,69,69,100,0,0,69,1,69,69,100,0,0,0,69,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-269.955955493324,-0.0359170929480115,0.920000828023376,-263.888600154094,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,69,69,100,69,1,69,69,1,100,100,1,69,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
ABHD8,Muscle,ABHD8.rds,477,2694,7571,0,511,0,663.169811320755,595,9.84603413029709e-12,-0.403750860743344,0.00072667405561333,-654.829475433378,-654.421832434545,-676.186523626109,-676.186523626109,1,1,0,0,18,31,18,100,0,0,18,1,18,17,94.4444444444444,1,5.55555555555556,5.55555555555556,14,4,0,4,0,22.2222222222222,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-661.965057916877,-0.0104126242877101,0.393338236455634,-654.801719824671,TRUE,1,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,20,18,100,18,1,20,31,0.645161290322581,64.5161290322581,100,1,20,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
ABHD8,Nerve,ABHD8.rds,354,2694,7456,0,626,0,1040.66666666667,973.5,6.11219271950612e-09,-0.875464528807129,0.000709539638705792,-485.582913938202,-485.88019569069,-501.658658586283,-501.658658586283,1,1,0,0,25,30,25,100,0,0,25,1,25,25,100,0,0,0,25,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-492.183321354486,-0.0323720111130683,0.843092517694061,-485.590805910857,TRUE,1,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,25,25,100,25,1,25,30,0.833333333333333,83.3333333333333,100,1,25,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ABO,Adipose Tissue,ABO.rds,470,2961,8270,0,613,0,1007.81063829787,834.5,8.64171699560971e-17,-2.97530388022733,0.000791036457030714,-597.610021628227,-598.1037516135,-666.254030580006,-666.254030580006,3,3,0,0,78,125,78,100,0,0,78,3,78,78,100,0,0,0,78,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,3,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,-621.945867661091,-0.176568558841382,2.79873532138595,-597.635921583755,TRUE,3,0,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,80,78,100,78,3,80,125,0.64,64,100,3,80,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
ABO,Adrenal Gland,ABO.rds,141,2961,7681,0,1202,0,6879.17730496454,5959,8.5875952103823e-09,0.691987190849602,0.000703279046376792,-185.082604061083,-182.943900036871,-199.429859276567,-199.429859276567,1,1,0,0,82,58,53,64.6341463414634,29,35.3658536585366,53,1,53,48,58.5365853658537,5,6.09756097560976,9.43396226415094,27,26,0,26,0,49.0566037735849,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-190.302891386161,0.220990348202861,-0.470996842646741,-184.321514137609,TRUE,1,0,0,0.898645415979337,0.0952509640726924,0.00610361994797009,0.898645415979338,0.0952509640726925,0.0061036199479701,83,79,96.3414634146342,79,1,57,84,0.678571428571429,98.2758620689655,68.6746987951807,1,57,TRUE,FALSE,FALSE,TRUE,FALSE,12,A,1
ABO,Heart,ABO.rds,331,2961,8057,0,826,0,570.380664652568,492,1.21988087480367e-18,-1.1513077087846,0.000759300843924393,-415.563098029299,-412.464419181159,-469.023434530328,-469.023434530328,2,2,0,0,55,14,8,14.5454545454545,47,85.4545454545455,8,1,8,8,14.5454545454545,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-430.118744047167,-0.185024934693104,0.966282774091496,-415.579999479723,TRUE,2,0,0,0.907409119281138,0.0877991270187996,0.00479175370006282,0.907409119281137,0.0877991270187996,0.00479175370006282,56,55,100,55,2,8,62,0.129032258064516,57.1428571428572,14.2857142857143,1,8,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
ABO,Muscle,ABO.rds,477,2961,8286,0,597,0,157.545073375262,138,5.81778423789491e-26,-1.68469735346105,0.00079342034837282,-609.187341153833,-609.336278890264,-676.186523626109,-676.186523626109,2,2,0,0,64,74,63,98.4375,1,1.5625,63,2,63,62,96.875,1,1.5625,1.58730158730159,58,5,0,5,0,7.93650793650794,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-624.695045011111,-0.073112262514087,1.61158509094696,-609.194966765661,TRUE,2,0,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,66,64,100,64,2,63,77,0.818181818181818,85.1351351351351,95.4545454545454,2,63,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ABO,Nerve,ABO.rds,354,2961,8094,0,789,0,1916.88700564972,1753.5,3.99553105014766e-14,-0.94389360058733,0.000764813610203419,-456.789759544472,-456.386083651658,-501.658658586283,-501.658658586283,2,2,0,0,67,69,67,100,0,0,67,2,67,64,95.5223880597015,3,4.47761194029851,4.47761194029851,53,14,0,14,0,20.8955223880597,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-469.949415845624,-0.00634189009406327,0.937551710493267,-456.749285586782,TRUE,2,0,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,72,67,100,67,2,69,72,0.958333333333333,100,95.8333333333333,2,69,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
ABO,Pancreas,ABO.rds,180,2961,7772,0,1111,0,1712.85555555556,1521.5,4.31811257119919e-19,-1.55498181757639,0.000716837541858695,-194.874922074173,-195.058758384488,-254.767090693266,-254.767090693266,2,2,0,0,58,57,56,96.551724137931,2,3.44827586206897,56,2,56,56,96.551724137931,0,0,0,56,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-209.119485390475,-0.0688575085835339,1.48612430899286,-194.886076021339,TRUE,2,0,0,0.957183563381327,0.0427958579799069,2.05786387660971e-05,0.957183563381327,0.0427958579799069,2.05786387660971e-05,58,58,100,58,2,56,59,0.949152542372881,98.2456140350877,96.551724137931,2,56,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ABO,Skin,ABO.rds,522,2961,8341,0,542,0,859.666666666667,707.5,1.64901337424412e-11,3.2343511843718,0.000801614971805975,-703.303319040122,-697.62959011573,-735.179214865057,-735.179214865057,2,2,0,0,83,79,67,80.7228915662651,16,19.2771084337349,67,2,67,64,77.1084337349398,3,3.6144578313253,4.47761194029851,64,3,0,3,0,4.47761194029851,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-713.841115544433,2.35441513073704,-0.879936053634765,-697.748671495698,TRUE,1,1,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,78,69,83.1325301204819,67,2,76,81,0.938271604938272,96.2025316455696,97.4358974358974,2,76,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
ABO,Thyroid,ABO.rds,390,2961,8141,0,742,0,9284.84102564103,8595.5,1.49699210895627e-15,-1.53318126594399,0.000771816308997586,-502.063613994508,-502.147387187599,-552.739928256339,-552.739928256339,2,2,0,0,23,24,23,100,0,0,23,2,23,23,100,0,0,0,23,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-518.986000230276,-0.0497514890801085,1.48342977686389,-502.072064689458,TRUE,2,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,24,23,100,23,2,24,24,1,100,100,2,24,TRUE,TRUE,FALSE,TRUE,TRUE,12,A,1
ACADM,Testis,ACADM.rds,211,2402,6601,0,605,0,3230.37440758294,3069,2.35246975213358e-09,-0.991977734246746,0.000625657791033518,-282.446883468018,-282.547466427831,-298.753293732085,-298.753293732085,1,1,0,0,11,14,11,100,0,0,11,1,11,11,100,0,0,0,11,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-289.999564854489,-0.0353231453587455,0.956654588888,-282.449910144383,TRUE,1,0,0,0.964197560348019,0.0316962538136861,0.00410618583829503,0.964197560348019,0.0316962538136861,0.00410618583829503,11,11,100,11,1,11,14,0.785714285714286,78.5714285714286,100,1,11,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
ACADSB,Skin,ACADSB.rds,522,2325,6666,0,309,0,2550.59961685824,2393,3.24906479289835e-18,-0.758133623611798,0.000646816079097334,-692.362285913618,-691.712389870736,-740.038293254798,-740.038293254798,2,2,0,0,19,20,19,100,0,0,19,2,19,19,100,0,0,0,18,1,0,1,0,5.26315789473684,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-708.450120472245,0.0251539185499041,0.783287542161702,-692.208915815847,TRUE,2,0,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,19,19,100,19,2,19,20,0.95,95,100,2,19,TRUE,FALSE,FALSE,FALSE,FALSE,12,A,1
ACAP3,Skin,ACAP3.rds,522,1914,5172,0,570,0,9460.33908045977,9409.5,3.69335867647262e-09,-0.300360119505626,0.000485454202134861,-723.17889819469,-723.180037926832,-740.038293254798,-740.038293254798,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-732.384685613187,-0.00156192242206998,0.298798197083556,-723.178883056619,TRUE,1,0,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
ACAT1,Thyroid,ACAT1.rds,390,1786,4935,0,423,0,3263.22564102564,3026,8.42208888702936e-11,-0.78916820773452,0.000469214070335511,-532.809366512295,-532.841759650673,-552.739928256339,-552.739928256339,1,1,0,0,16,16,16,100,0,0,16,1,16,16,100,0,0,0,16,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-539.557125856177,-0.0354609828339108,0.753707224900609,-532.810039677985,TRUE,1,0,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,16,16,100,16,1,16,16,1,100,100,1,16,TRUE,TRUE,TRUE,TRUE,TRUE,12,A,1
ACCS,Adipose Tissue,ACCS.rds,470,2109,5924,0,403,0,2079.01489361702,1942.5,2.04132251301323e-12,1.79575231884974,0.0005684452787591,-628.8890359622,-625.140491206013,-666.254030580006,-666.254030580006,2,2,0,0,25,12,11,44,14,56,11,2,11,2,8,9,36,81.8181818181818,1,10,0,10,0,90.9090909090909,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-644.411624898698,0.784609887075703,-1.01114243177403,-626.503424935538,TRUE,1,1,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,15,15,60,15,2,11,16,0.6875,91.6666666666667,73.3333333333333,2,11,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
ACCS,Adrenal Gland,ACCS.rds,141,2109,5421,0,906,0,3183.87943262411,2923,6.96198637580676e-09,-0.902111836055923,0.00049349877201621,-184.067296181621,-184.198725123048,-199.429859276567,-199.429859276567,1,1,0,0,14,16,14,100,0,0,14,1,14,14,100,0,0,0,14,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-191.602589747603,-0.105309856519767,0.796801979536156,-184.073462946825,TRUE,1,0,0,0.898645415979337,0.0952509640726924,0.00610361994797009,0.898645415979338,0.0952509640726925,0.00610361994797009,14,14,100,14,1,14,16,0.875,87.5,100,1,14,TRUE,FALSE,FALSE,TRUE,TRUE,12,A,1
