tissue,model,distance_to_tss_kb,bin_lower_kb,bin_upper_kb,count,proportion,percentage,n_cs_total,n_cs_in_window
Lung,Weighted SuSiE-mix,130,125,135,1,0.00178890876565295,0.178890876565295,588,559
Lung,Weighted SuSiE-mix,140,135,145,2,0.0035778175313059,0.35778175313059,588,559
Lung,Weighted SuSiE-mix,150,145,155,2,0.0035778175313059,0.35778175313059,588,559
Lung,Weighted SuSiE-mix,160,155,165,0,0,0,588,559
Lung,Weighted SuSiE-mix,170,165,175,0,0,0,588,559
Lung,Weighted SuSiE-mix,180,175,185,2,0.0035778175313059,0.35778175313059,588,559
Lung,Weighted SuSiE-mix,190,185,195,0,0,0,588,559
Lung,Weighted SuSiE-mix,200,195,205,2,0.0035778175313059,0.35778175313059,588,559
Muscle,SuSiE,-200,-205,-195,1,0.00113122171945701,0.113122171945701,939,884
Muscle,SuSiE,-190,-195,-185,4,0.00452488687782806,0.452488687782805,939,884
Muscle,SuSiE,-180,-185,-175,3,0.00339366515837104,0.339366515837104,939,884
Muscle,SuSiE,-170,-175,-165,4,0.00452488687782806,0.452488687782805,939,884
Muscle,SuSiE,-160,-165,-155,3,0.00339366515837104,0.339366515837104,939,884
Muscle,SuSiE,-150,-155,-145,2,0.00226244343891403,0.226244343891403,939,884
Muscle,SuSiE,-140,-145,-135,1,0.00113122171945701,0.113122171945701,939,884
Muscle,SuSiE,-130,-135,-125,3,0.00339366515837104,0.339366515837104,939,884
Muscle,SuSiE,-120,-125,-115,9,0.0101809954751131,1.01809954751131,939,884
Muscle,SuSiE,-110,-115,-105,2,0.00226244343891403,0.226244343891403,939,884
Muscle,SuSiE,-100,-105,-95,12,0.0135746606334842,1.35746606334842,939,884
Muscle,SuSiE,-90,-95,-85,9,0.0101809954751131,1.01809954751131,939,884
Muscle,SuSiE,-80,-85,-75,9,0.0101809954751131,1.01809954751131,939,884
Muscle,SuSiE,-70,-75,-65,11,0.0124434389140271,1.24434389140272,939,884
Muscle,SuSiE,-60,-65,-55,22,0.0248868778280543,2.48868778280543,939,884
Muscle,SuSiE,-50,-55,-45,19,0.0214932126696833,2.14932126696833,939,884
Muscle,SuSiE,-40,-45,-35,23,0.0260180995475113,2.60180995475113,939,884
Muscle,SuSiE,-30,-35,-25,31,0.0350678733031674,3.50678733031674,939,884
Muscle,SuSiE,-20,-25,-15,54,0.0610859728506787,6.10859728506787,939,884
Muscle,SuSiE,-10,-15,-5,91,0.102941176470588,10.2941176470588,939,884
Muscle,SuSiE,0,-5,5,233,0.263574660633484,26.3574660633484,939,884
Muscle,SuSiE,10,5,15,102,0.115384615384615,11.5384615384615,939,884
Muscle,SuSiE,20,15,25,52,0.0588235294117647,5.88235294117647,939,884
Muscle,SuSiE,30,25,35,33,0.0373303167420815,3.73303167420815,939,884
Muscle,SuSiE,40,35,45,34,0.0384615384615385,3.84615384615385,939,884
Muscle,SuSiE,50,45,55,27,0.0305429864253394,3.05429864253394,939,884
Muscle,SuSiE,60,55,65,12,0.0135746606334842,1.35746606334842,939,884
Muscle,SuSiE,70,65,75,12,0.0135746606334842,1.35746606334842,939,884
Muscle,SuSiE,80,75,85,12,0.0135746606334842,1.35746606334842,939,884
Muscle,SuSiE,90,85,95,5,0.00565610859728507,0.565610859728507,939,884
Muscle,SuSiE,100,95,105,9,0.0101809954751131,1.01809954751131,939,884
Muscle,SuSiE,110,105,115,7,0.00791855203619909,0.791855203619909,939,884
Muscle,SuSiE,120,115,125,3,0.00339366515837104,0.339366515837104,939,884
Muscle,SuSiE,130,125,135,6,0.00678733031674208,0.678733031674208,939,884
Muscle,SuSiE,140,135,145,5,0.00565610859728507,0.565610859728507,939,884
Muscle,SuSiE,150,145,155,4,0.00452488687782806,0.452488687782805,939,884
Muscle,SuSiE,160,155,165,2,0.00226244343891403,0.226244343891403,939,884
Muscle,SuSiE,170,165,175,2,0.00226244343891403,0.226244343891403,939,884
Muscle,SuSiE,180,175,185,6,0.00678733031674208,0.678733031674208,939,884
Muscle,SuSiE,190,185,195,2,0.00226244343891403,0.226244343891403,939,884
Muscle,SuSiE,200,195,205,3,0.00339366515837104,0.339366515837104,939,884
Muscle,Weighted SuSiE-mix,-200,-205,-195,1,0.00112739571589628,0.112739571589628,938,887
Muscle,Weighted SuSiE-mix,-190,-195,-185,4,0.00450958286358512,0.450958286358512,938,887
Muscle,Weighted SuSiE-mix,-180,-185,-175,3,0.00338218714768884,0.338218714768884,938,887
Muscle,Weighted SuSiE-mix,-170,-175,-165,3,0.00338218714768884,0.338218714768884,938,887
Muscle,Weighted SuSiE-mix,-160,-165,-155,3,0.00338218714768884,0.338218714768884,938,887
Muscle,Weighted SuSiE-mix,-150,-155,-145,3,0.00338218714768884,0.338218714768884,938,887
Muscle,Weighted SuSiE-mix,-140,-145,-135,1,0.00112739571589628,0.112739571589628,938,887
Muscle,Weighted SuSiE-mix,-130,-135,-125,3,0.00338218714768884,0.338218714768884,938,887
Muscle,Weighted SuSiE-mix,-120,-125,-115,9,0.0101465614430665,1.01465614430665,938,887
Muscle,Weighted SuSiE-mix,-110,-115,-105,3,0.00338218714768884,0.338218714768884,938,887
Muscle,Weighted SuSiE-mix,-100,-105,-95,11,0.0124013528748591,1.24013528748591,938,887
Muscle,Weighted SuSiE-mix,-90,-95,-85,10,0.0112739571589628,1.12739571589628,938,887
Muscle,Weighted SuSiE-mix,-80,-85,-75,10,0.0112739571589628,1.12739571589628,938,887
Muscle,Weighted SuSiE-mix,-70,-75,-65,11,0.0124013528748591,1.24013528748591,938,887
Muscle,Weighted SuSiE-mix,-60,-65,-55,22,0.0248027057497182,2.48027057497182,938,887
Muscle,Weighted SuSiE-mix,-50,-55,-45,19,0.0214205186020293,2.14205186020293,938,887
Muscle,Weighted SuSiE-mix,-40,-45,-35,22,0.0248027057497182,2.48027057497182,938,887
Muscle,Weighted SuSiE-mix,-30,-35,-25,32,0.0360766629086809,3.60766629086809,938,887
Muscle,Weighted SuSiE-mix,-20,-25,-15,54,0.0608793686583991,6.08793686583991,938,887
Muscle,Weighted SuSiE-mix,-10,-15,-5,89,0.100338218714769,10.0338218714769,938,887
Muscle,Weighted SuSiE-mix,0,-5,5,234,0.263810597519729,26.3810597519729,938,887
Muscle,Weighted SuSiE-mix,10,5,15,106,0.119503945885006,11.9503945885006,938,887
Muscle,Weighted SuSiE-mix,20,15,25,51,0.0574971815107103,5.74971815107103,938,887
Muscle,Weighted SuSiE-mix,30,25,35,34,0.0383314543404735,3.83314543404735,938,887
Muscle,Weighted SuSiE-mix,40,35,45,34,0.0383314543404735,3.83314543404735,938,887
Muscle,Weighted SuSiE-mix,50,45,55,25,0.028184892897407,2.8184892897407,938,887
Muscle,Weighted SuSiE-mix,60,55,65,12,0.0135287485907554,1.35287485907554,938,887
Muscle,Weighted SuSiE-mix,70,65,75,13,0.0146561443066516,1.46561443066516,938,887
Muscle,Weighted SuSiE-mix,80,75,85,12,0.0135287485907554,1.35287485907554,938,887
Muscle,Weighted SuSiE-mix,90,85,95,6,0.00676437429537768,0.676437429537768,938,887
Muscle,Weighted SuSiE-mix,100,95,105,9,0.0101465614430665,1.01465614430665,938,887
Muscle,Weighted SuSiE-mix,110,105,115,8,0.00901916572717024,0.901916572717024,938,887
Muscle,Weighted SuSiE-mix,120,115,125,2,0.00225479143179256,0.225479143179256,938,887
Muscle,Weighted SuSiE-mix,130,125,135,6,0.00676437429537768,0.676437429537768,938,887
Muscle,Weighted SuSiE-mix,140,135,145,5,0.0056369785794814,0.56369785794814,938,887
Muscle,Weighted SuSiE-mix,150,145,155,2,0.00225479143179256,0.225479143179256,938,887
Muscle,Weighted SuSiE-mix,160,155,165,2,0.00225479143179256,0.225479143179256,938,887
Muscle,Weighted SuSiE-mix,170,165,175,2,0.00225479143179256,0.225479143179256,938,887
Muscle,Weighted SuSiE-mix,180,175,185,6,0.00676437429537768,0.676437429537768,938,887
Muscle,Weighted SuSiE-mix,190,185,195,2,0.00225479143179256,0.225479143179256,938,887
Muscle,Weighted SuSiE-mix,200,195,205,3,0.00338218714768884,0.338218714768884,938,887
Nerve,SuSiE,-200,-205,-195,3,0.00230769230769231,0.230769230769231,1364,1300
Nerve,SuSiE,-190,-195,-185,1,0.000769230769230769,0.0769230769230769,1364,1300
Nerve,SuSiE,-180,-185,-175,5,0.00384615384615385,0.384615384615385,1364,1300
Nerve,SuSiE,-170,-175,-165,2,0.00153846153846154,0.153846153846154,1364,1300
Nerve,SuSiE,-160,-165,-155,6,0.00461538461538462,0.461538461538462,1364,1300
Nerve,SuSiE,-150,-155,-145,10,0.00769230769230769,0.769230769230769,1364,1300
Nerve,SuSiE,-140,-145,-135,4,0.00307692307692308,0.307692307692308,1364,1300
Nerve,SuSiE,-130,-135,-125,2,0.00153846153846154,0.153846153846154,1364,1300
Nerve,SuSiE,-120,-125,-115,8,0.00615384615384615,0.615384615384615,1364,1300
Nerve,SuSiE,-110,-115,-105,7,0.00538461538461538,0.538461538461538,1364,1300
Nerve,SuSiE,-100,-105,-95,9,0.00692307692307692,0.692307692307692,1364,1300
Nerve,SuSiE,-90,-95,-85,11,0.00846153846153846,0.846153846153846,1364,1300
Nerve,SuSiE,-80,-85,-75,12,0.00923076923076923,0.923076923076923,1364,1300
Nerve,SuSiE,-70,-75,-65,28,0.0215384615384615,2.15384615384615,1364,1300
Nerve,SuSiE,-60,-65,-55,23,0.0176923076923077,1.76923076923077,1364,1300
Nerve,SuSiE,-50,-55,-45,25,0.0192307692307692,1.92307692307692,1364,1300
Nerve,SuSiE,-40,-45,-35,33,0.0253846153846154,2.53846153846154,1364,1300
Nerve,SuSiE,-30,-35,-25,66,0.0507692307692308,5.07692307692308,1364,1300
Nerve,SuSiE,-20,-25,-15,102,0.0784615384615385,7.84615384615385,1364,1300
Nerve,SuSiE,-10,-15,-5,139,0.106923076923077,10.6923076923077,1364,1300
Nerve,SuSiE,0,-5,5,312,0.24,24,1364,1300
Nerve,SuSiE,10,5,15,126,0.0969230769230769,9.69230769230769,1364,1300
Nerve,SuSiE,20,15,25,88,0.0676923076923077,6.76923076923077,1364,1300
Nerve,SuSiE,30,25,35,58,0.0446153846153846,4.46153846153846,1364,1300
Nerve,SuSiE,40,35,45,53,0.0407692307692308,4.07692307692308,1364,1300
Nerve,SuSiE,50,45,55,33,0.0253846153846154,2.53846153846154,1364,1300
Nerve,SuSiE,60,55,65,23,0.0176923076923077,1.76923076923077,1364,1300
Nerve,SuSiE,70,65,75,24,0.0184615384615385,1.84615384615385,1364,1300
Nerve,SuSiE,80,75,85,12,0.00923076923076923,0.923076923076923,1364,1300
Nerve,SuSiE,90,85,95,7,0.00538461538461538,0.538461538461538,1364,1300
Nerve,SuSiE,100,95,105,12,0.00923076923076923,0.923076923076923,1364,1300
Nerve,SuSiE,110,105,115,8,0.00615384615384615,0.615384615384615,1364,1300
Nerve,SuSiE,120,115,125,8,0.00615384615384615,0.615384615384615,1364,1300
Nerve,SuSiE,130,125,135,8,0.00615384615384615,0.615384615384615,1364,1300
Nerve,SuSiE,140,135,145,9,0.00692307692307692,0.692307692307692,1364,1300
Nerve,SuSiE,150,145,155,7,0.00538461538461538,0.538461538461538,1364,1300
Nerve,SuSiE,160,155,165,2,0.00153846153846154,0.153846153846154,1364,1300
Nerve,SuSiE,170,165,175,4,0.00307692307692308,0.307692307692308,1364,1300
Nerve,SuSiE,180,175,185,5,0.00384615384615385,0.384615384615385,1364,1300
Nerve,SuSiE,190,185,195,3,0.00230769230769231,0.230769230769231,1364,1300
Nerve,SuSiE,200,195,205,2,0.00153846153846154,0.153846153846154,1364,1300
Nerve,Weighted SuSiE-mix,-200,-205,-195,3,0.00232198142414861,0.232198142414861,1349,1292
Nerve,Weighted SuSiE-mix,-190,-195,-185,1,0.000773993808049536,0.0773993808049536,1349,1292
Nerve,Weighted SuSiE-mix,-180,-185,-175,5,0.00386996904024768,0.386996904024768,1349,1292
Nerve,Weighted SuSiE-mix,-170,-175,-165,2,0.00154798761609907,0.154798761609907,1349,1292
Nerve,Weighted SuSiE-mix,-160,-165,-155,6,0.00464396284829721,0.464396284829721,1349,1292
Nerve,Weighted SuSiE-mix,-150,-155,-145,10,0.00773993808049536,0.773993808049536,1349,1292
Nerve,Weighted SuSiE-mix,-140,-145,-135,4,0.00309597523219814,0.309597523219814,1349,1292
Nerve,Weighted SuSiE-mix,-130,-135,-125,2,0.00154798761609907,0.154798761609907,1349,1292
Nerve,Weighted SuSiE-mix,-120,-125,-115,9,0.00696594427244582,0.696594427244582,1349,1292
Nerve,Weighted SuSiE-mix,-110,-115,-105,8,0.00619195046439629,0.619195046439629,1349,1292
Nerve,Weighted SuSiE-mix,-100,-105,-95,8,0.00619195046439629,0.619195046439629,1349,1292
Nerve,Weighted SuSiE-mix,-90,-95,-85,10,0.00773993808049536,0.773993808049536,1349,1292
Nerve,Weighted SuSiE-mix,-80,-85,-75,12,0.00928792569659443,0.928792569659443,1349,1292
Nerve,Weighted SuSiE-mix,-70,-75,-65,29,0.0224458204334365,2.24458204334365,1349,1292
Nerve,Weighted SuSiE-mix,-60,-65,-55,22,0.0170278637770898,1.70278637770898,1349,1292
Nerve,Weighted SuSiE-mix,-50,-55,-45,24,0.0185758513931889,1.85758513931889,1349,1292
Nerve,Weighted SuSiE-mix,-40,-45,-35,32,0.0247678018575851,2.47678018575851,1349,1292
Nerve,Weighted SuSiE-mix,-30,-35,-25,67,0.0518575851393189,5.18575851393189,1349,1292
Nerve,Weighted SuSiE-mix,-20,-25,-15,100,0.0773993808049536,7.73993808049536,1349,1292
Nerve,Weighted SuSiE-mix,-10,-15,-5,138,0.106811145510836,10.6811145510836,1349,1292
Nerve,Weighted SuSiE-mix,0,-5,5,311,0.240712074303406,24.0712074303406,1349,1292
Nerve,Weighted SuSiE-mix,10,5,15,129,0.0998452012383901,9.98452012383901,1349,1292
Nerve,Weighted SuSiE-mix,20,15,25,88,0.0681114551083591,6.81114551083591,1349,1292
Nerve,Weighted SuSiE-mix,30,25,35,56,0.043343653250774,4.3343653250774,1349,1292
Nerve,Weighted SuSiE-mix,40,35,45,53,0.0410216718266254,4.10216718266254,1349,1292
Nerve,Weighted SuSiE-mix,50,45,55,33,0.0255417956656347,2.55417956656347,1349,1292
Nerve,Weighted SuSiE-mix,60,55,65,22,0.0170278637770898,1.70278637770898,1349,1292
Nerve,Weighted SuSiE-mix,70,65,75,24,0.0185758513931889,1.85758513931889,1349,1292
Nerve,Weighted SuSiE-mix,80,75,85,12,0.00928792569659443,0.928792569659443,1349,1292
Nerve,Weighted SuSiE-mix,90,85,95,6,0.00464396284829721,0.464396284829721,1349,1292
Nerve,Weighted SuSiE-mix,100,95,105,12,0.00928792569659443,0.928792569659443,1349,1292
Nerve,Weighted SuSiE-mix,110,105,115,8,0.00619195046439629,0.619195046439629,1349,1292
Nerve,Weighted SuSiE-mix,120,115,125,8,0.00619195046439629,0.619195046439629,1349,1292
Nerve,Weighted SuSiE-mix,130,125,135,8,0.00619195046439629,0.619195046439629,1349,1292
Nerve,Weighted SuSiE-mix,140,135,145,6,0.00464396284829721,0.464396284829721,1349,1292
Nerve,Weighted SuSiE-mix,150,145,155,8,0.00619195046439629,0.619195046439629,1349,1292
Nerve,Weighted SuSiE-mix,160,155,165,2,0.00154798761609907,0.154798761609907,1349,1292
Nerve,Weighted SuSiE-mix,170,165,175,4,0.00309597523219814,0.309597523219814,1349,1292
Nerve,Weighted SuSiE-mix,180,175,185,5,0.00386996904024768,0.386996904024768,1349,1292
Nerve,Weighted SuSiE-mix,190,185,195,3,0.00232198142414861,0.232198142414861,1349,1292
Nerve,Weighted SuSiE-mix,200,195,205,2,0.00154798761609907,0.154798761609907,1349,1292
Ovary,SuSiE,-200,-205,-195,0,0,0,142,132
Ovary,SuSiE,-190,-195,-185,0,0,0,142,132
Ovary,SuSiE,-180,-185,-175,0,0,0,142,132
Ovary,SuSiE,-170,-175,-165,0,0,0,142,132
Ovary,SuSiE,-160,-165,-155,1,0.00757575757575758,0.757575757575758,142,132
Ovary,SuSiE,-150,-155,-145,0,0,0,142,132
Ovary,SuSiE,-140,-145,-135,0,0,0,142,132
Ovary,SuSiE,-130,-135,-125,2,0.0151515151515152,1.51515151515152,142,132
Ovary,SuSiE,-120,-125,-115,0,0,0,142,132
Ovary,SuSiE,-110,-115,-105,2,0.0151515151515152,1.51515151515152,142,132
Ovary,SuSiE,-100,-105,-95,0,0,0,142,132
Ovary,SuSiE,-90,-95,-85,1,0.00757575757575758,0.757575757575758,142,132
Ovary,SuSiE,-80,-85,-75,1,0.00757575757575758,0.757575757575758,142,132
Ovary,SuSiE,-70,-75,-65,3,0.0227272727272727,2.27272727272727,142,132
Ovary,SuSiE,-60,-65,-55,3,0.0227272727272727,2.27272727272727,142,132
Ovary,SuSiE,-50,-55,-45,4,0.0303030303030303,3.03030303030303,142,132
Ovary,SuSiE,-40,-45,-35,2,0.0151515151515152,1.51515151515152,142,132
Ovary,SuSiE,-30,-35,-25,11,0.0833333333333333,8.33333333333333,142,132
Ovary,SuSiE,-20,-25,-15,13,0.0984848484848485,9.84848484848485,142,132
Ovary,SuSiE,-10,-15,-5,15,0.113636363636364,11.3636363636364,142,132
Ovary,SuSiE,0,-5,5,34,0.257575757575758,25.7575757575758,142,132
Ovary,SuSiE,10,5,15,12,0.0909090909090909,9.09090909090909,142,132
Ovary,SuSiE,20,15,25,6,0.0454545454545455,4.54545454545455,142,132
Ovary,SuSiE,30,25,35,6,0.0454545454545455,4.54545454545455,142,132
Ovary,SuSiE,40,35,45,3,0.0227272727272727,2.27272727272727,142,132
Ovary,SuSiE,50,45,55,0,0,0,142,132
Ovary,SuSiE,60,55,65,2,0.0151515151515152,1.51515151515152,142,132
Ovary,SuSiE,70,65,75,3,0.0227272727272727,2.27272727272727,142,132
Ovary,SuSiE,80,75,85,3,0.0227272727272727,2.27272727272727,142,132
Ovary,SuSiE,90,85,95,1,0.00757575757575758,0.757575757575758,142,132
Ovary,SuSiE,100,95,105,0,0,0,142,132
Ovary,SuSiE,110,105,115,1,0.00757575757575758,0.757575757575758,142,132
Ovary,SuSiE,120,115,125,0,0,0,142,132
Ovary,SuSiE,130,125,135,0,0,0,142,132
Ovary,SuSiE,140,135,145,0,0,0,142,132
Ovary,SuSiE,150,145,155,1,0.00757575757575758,0.757575757575758,142,132
Ovary,SuSiE,160,155,165,1,0.00757575757575758,0.757575757575758,142,132
Ovary,SuSiE,170,165,175,0,0,0,142,132
Ovary,SuSiE,180,175,185,1,0.00757575757575758,0.757575757575758,142,132
Ovary,SuSiE,190,185,195,0,0,0,142,132
Ovary,SuSiE,200,195,205,0,0,0,142,132
Ovary,Weighted SuSiE-mix,-200,-205,-195,0,0,0,142,132
Ovary,Weighted SuSiE-mix,-190,-195,-185,0,0,0,142,132
Ovary,Weighted SuSiE-mix,-180,-185,-175,0,0,0,142,132
Ovary,Weighted SuSiE-mix,-170,-175,-165,1,0.00757575757575758,0.757575757575758,142,132
Ovary,Weighted SuSiE-mix,-160,-165,-155,1,0.00757575757575758,0.757575757575758,142,132
Ovary,Weighted SuSiE-mix,-150,-155,-145,0,0,0,142,132
Ovary,Weighted SuSiE-mix,-140,-145,-135,0,0,0,142,132
Ovary,Weighted SuSiE-mix,-130,-135,-125,2,0.0151515151515152,1.51515151515152,142,132
Ovary,Weighted SuSiE-mix,-120,-125,-115,0,0,0,142,132
Ovary,Weighted SuSiE-mix,-110,-115,-105,2,0.0151515151515152,1.51515151515152,142,132
Ovary,Weighted SuSiE-mix,-100,-105,-95,0,0,0,142,132
Ovary,Weighted SuSiE-mix,-90,-95,-85,1,0.00757575757575758,0.757575757575758,142,132
Ovary,Weighted SuSiE-mix,-80,-85,-75,1,0.00757575757575758,0.757575757575758,142,132
Ovary,Weighted SuSiE-mix,-70,-75,-65,3,0.0227272727272727,2.27272727272727,142,132
Ovary,Weighted SuSiE-mix,-60,-65,-55,3,0.0227272727272727,2.27272727272727,142,132
Ovary,Weighted SuSiE-mix,-50,-55,-45,4,0.0303030303030303,3.03030303030303,142,132
Ovary,Weighted SuSiE-mix,-40,-45,-35,2,0.0151515151515152,1.51515151515152,142,132
Ovary,Weighted SuSiE-mix,-30,-35,-25,11,0.0833333333333333,8.33333333333333,142,132
Ovary,Weighted SuSiE-mix,-20,-25,-15,13,0.0984848484848485,9.84848484848485,142,132
Ovary,Weighted SuSiE-mix,-10,-15,-5,15,0.113636363636364,11.3636363636364,142,132
Ovary,Weighted SuSiE-mix,0,-5,5,33,0.25,25,142,132
Ovary,Weighted SuSiE-mix,10,5,15,11,0.0833333333333333,8.33333333333333,142,132
Ovary,Weighted SuSiE-mix,20,15,25,8,0.0606060606060606,6.06060606060606,142,132
Ovary,Weighted SuSiE-mix,30,25,35,6,0.0454545454545455,4.54545454545455,142,132
Ovary,Weighted SuSiE-mix,40,35,45,3,0.0227272727272727,2.27272727272727,142,132
Ovary,Weighted SuSiE-mix,50,45,55,0,0,0,142,132
Ovary,Weighted SuSiE-mix,60,55,65,2,0.0151515151515152,1.51515151515152,142,132
Ovary,Weighted SuSiE-mix,70,65,75,3,0.0227272727272727,2.27272727272727,142,132
Ovary,Weighted SuSiE-mix,80,75,85,2,0.0151515151515152,1.51515151515152,142,132
Ovary,Weighted SuSiE-mix,90,85,95,1,0.00757575757575758,0.757575757575758,142,132
Ovary,Weighted SuSiE-mix,100,95,105,0,0,0,142,132
Ovary,Weighted SuSiE-mix,110,105,115,1,0.00757575757575758,0.757575757575758,142,132
Ovary,Weighted SuSiE-mix,120,115,125,0,0,0,142,132
Ovary,Weighted SuSiE-mix,130,125,135,0,0,0,142,132
Ovary,Weighted SuSiE-mix,140,135,145,0,0,0,142,132
Ovary,Weighted SuSiE-mix,150,145,155,1,0.00757575757575758,0.757575757575758,142,132
Ovary,Weighted SuSiE-mix,160,155,165,1,0.00757575757575758,0.757575757575758,142,132
Ovary,Weighted SuSiE-mix,170,165,175,0,0,0,142,132
Ovary,Weighted SuSiE-mix,180,175,185,1,0.00757575757575758,0.757575757575758,142,132
Ovary,Weighted SuSiE-mix,190,185,195,0,0,0,142,132
Ovary,Weighted SuSiE-mix,200,195,205,0,0,0,142,132
Pancreas,SuSiE,-200,-205,-195,1,0.00284090909090909,0.284090909090909,368,352
Pancreas,SuSiE,-190,-195,-185,1,0.00284090909090909,0.284090909090909,368,352
Pancreas,SuSiE,-180,-185,-175,1,0.00284090909090909,0.284090909090909,368,352
Pancreas,SuSiE,-170,-175,-165,0,0,0,368,352
Pancreas,SuSiE,-160,-165,-155,6,0.0170454545454545,1.70454545454545,368,352
Pancreas,SuSiE,-150,-155,-145,1,0.00284090909090909,0.284090909090909,368,352
Pancreas,SuSiE,-140,-145,-135,2,0.00568181818181818,0.568181818181818,368,352
Pancreas,SuSiE,-130,-135,-125,2,0.00568181818181818,0.568181818181818,368,352
Pancreas,SuSiE,-120,-125,-115,0,0,0,368,352
Pancreas,SuSiE,-110,-115,-105,1,0.00284090909090909,0.284090909090909,368,352
Pancreas,SuSiE,-100,-105,-95,2,0.00568181818181818,0.568181818181818,368,352
Pancreas,SuSiE,-90,-95,-85,2,0.00568181818181818,0.568181818181818,368,352
Pancreas,SuSiE,-80,-85,-75,4,0.0113636363636364,1.13636363636364,368,352
Pancreas,SuSiE,-70,-75,-65,10,0.0284090909090909,2.84090909090909,368,352
Pancreas,SuSiE,-60,-65,-55,4,0.0113636363636364,1.13636363636364,368,352
Pancreas,SuSiE,-50,-55,-45,8,0.0227272727272727,2.27272727272727,368,352
Pancreas,SuSiE,-40,-45,-35,12,0.0340909090909091,3.40909090909091,368,352
Pancreas,SuSiE,-30,-35,-25,18,0.0511363636363636,5.11363636363636,368,352
Pancreas,SuSiE,-20,-25,-15,23,0.0653409090909091,6.53409090909091,368,352
Pancreas,SuSiE,-10,-15,-5,43,0.122159090909091,12.2159090909091,368,352
Pancreas,SuSiE,0,-5,5,90,0.255681818181818,25.5681818181818,368,352
Pancreas,SuSiE,10,5,15,29,0.0823863636363636,8.23863636363636,368,352
Pancreas,SuSiE,20,15,25,21,0.0596590909090909,5.96590909090909,368,352
Pancreas,SuSiE,30,25,35,18,0.0511363636363636,5.11363636363636,368,352
Pancreas,SuSiE,40,35,45,9,0.0255681818181818,2.55681818181818,368,352
Pancreas,SuSiE,50,45,55,11,0.03125,3.125,368,352
Pancreas,SuSiE,60,55,65,8,0.0227272727272727,2.27272727272727,368,352
Pancreas,SuSiE,70,65,75,3,0.00852272727272727,0.852272727272727,368,352
Pancreas,SuSiE,80,75,85,5,0.0142045454545455,1.42045454545455,368,352
Pancreas,SuSiE,90,85,95,2,0.00568181818181818,0.568181818181818,368,352
Pancreas,SuSiE,100,95,105,0,0,0,368,352
Pancreas,SuSiE,110,105,115,2,0.00568181818181818,0.568181818181818,368,352
Pancreas,SuSiE,120,115,125,3,0.00852272727272727,0.852272727272727,368,352
Pancreas,SuSiE,130,125,135,2,0.00568181818181818,0.568181818181818,368,352
Pancreas,SuSiE,140,135,145,2,0.00568181818181818,0.568181818181818,368,352
Pancreas,SuSiE,150,145,155,3,0.00852272727272727,0.852272727272727,368,352
Pancreas,SuSiE,160,155,165,0,0,0,368,352
Pancreas,SuSiE,170,165,175,0,0,0,368,352
Pancreas,SuSiE,180,175,185,0,0,0,368,352
Pancreas,SuSiE,190,185,195,2,0.00568181818181818,0.568181818181818,368,352
Pancreas,SuSiE,200,195,205,1,0.00284090909090909,0.284090909090909,368,352
Pancreas,Weighted SuSiE-mix,-200,-205,-195,1,0.00285714285714286,0.285714285714286,366,350
Pancreas,Weighted SuSiE-mix,-190,-195,-185,1,0.00285714285714286,0.285714285714286,366,350
Pancreas,Weighted SuSiE-mix,-180,-185,-175,1,0.00285714285714286,0.285714285714286,366,350
Pancreas,Weighted SuSiE-mix,-170,-175,-165,0,0,0,366,350
Pancreas,Weighted SuSiE-mix,-160,-165,-155,5,0.0142857142857143,1.42857142857143,366,350
Pancreas,Weighted SuSiE-mix,-150,-155,-145,1,0.00285714285714286,0.285714285714286,366,350
Pancreas,Weighted SuSiE-mix,-140,-145,-135,2,0.00571428571428571,0.571428571428571,366,350
Pancreas,Weighted SuSiE-mix,-130,-135,-125,2,0.00571428571428571,0.571428571428571,366,350
Pancreas,Weighted SuSiE-mix,-120,-125,-115,0,0,0,366,350
Pancreas,Weighted SuSiE-mix,-110,-115,-105,1,0.00285714285714286,0.285714285714286,366,350
Pancreas,Weighted SuSiE-mix,-100,-105,-95,2,0.00571428571428571,0.571428571428571,366,350
Pancreas,Weighted SuSiE-mix,-90,-95,-85,3,0.00857142857142857,0.857142857142857,366,350
Pancreas,Weighted SuSiE-mix,-80,-85,-75,4,0.0114285714285714,1.14285714285714,366,350
Pancreas,Weighted SuSiE-mix,-70,-75,-65,10,0.0285714285714286,2.85714285714286,366,350
Pancreas,Weighted SuSiE-mix,-60,-65,-55,4,0.0114285714285714,1.14285714285714,366,350
Pancreas,Weighted SuSiE-mix,-50,-55,-45,8,0.0228571428571429,2.28571428571429,366,350
Pancreas,Weighted SuSiE-mix,-40,-45,-35,12,0.0342857142857143,3.42857142857143,366,350
Pancreas,Weighted SuSiE-mix,-30,-35,-25,18,0.0514285714285714,5.14285714285714,366,350
Pancreas,Weighted SuSiE-mix,-20,-25,-15,23,0.0657142857142857,6.57142857142857,366,350
Pancreas,Weighted SuSiE-mix,-10,-15,-5,43,0.122857142857143,12.2857142857143,366,350
Pancreas,Weighted SuSiE-mix,0,-5,5,89,0.254285714285714,25.4285714285714,366,350
Pancreas,Weighted SuSiE-mix,10,5,15,29,0.0828571428571429,8.28571428571429,366,350
Pancreas,Weighted SuSiE-mix,20,15,25,21,0.06,6,366,350
