gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,coding_pattern,number_coding_types
ZNF600,Adipose Tissue,ZNF600.rds,470,4128,11680,0,704,0,862.642553191489,820.5,1.29238026458388e-20,-0.850805553482815,0.00112520316861264,-609.307267353096,-609.048468026098,-666.254030580006,-666.254030580006,2,2,0,0,7,10,7,100,0,0,7,2,7,3,42.8571428571429,4,57.1428571428572,57.1428571428572,1,6,0,6,0,85.7142857142857,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-628.785510506258,-0.0746533556150553,0.776152197867759,-609.193232375965,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,7,7,100,7,2,7,10,0.7,70,100,2,7,TRUE,FALSE,FALSE,FALSE,FALSE,A,1
ZNF600,Blood Vessel,ZNF600.rds,450,4128,11627,0,757,0,748.726666666667,683,7.47783055491064e-25,-1.77413050685675,0.00111730692538004,-570.02601881212,-570.538500688663,-637.875486340248,-637.875486340248,2,2,0,0,4,6,4,100,0,0,4,2,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-590.078698642736,-0.383300617458985,1.39082988939776,-570.146418754312,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,4,4,100,4,2,4,6,0.666666666666667,66.6666666666667,100,2,4,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF600,Breast,ZNF600.rds,269,4128,11236,0,1148,0,947.791821561338,909,3.72568627875762e-19,-1.00004209541271,0.00105905330826772,-341.173892371213,-341.175823759752,-381.05037875085,-381.05037875085,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-351.990908905532,-0.222132124786697,0.777909970626013,-341.174254629849,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
ZNF600,Colon,ZNF600.rds,332,4128,11457,0,927,0,1036.67771084337,878.5,3.34291669296713e-09,-0.9713100526929,0.00109197930726168,-454.109327831599,-454.259172848633,-470.442356744422,-470.442356744422,1,1,0,0,13,15,13,100,0,0,13,1,13,13,100,0,0,0,13,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-461.912024006638,-0.212998061942301,0.758311990750599,-454.137749011405,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,14,13,100,13,1,14,15,0.933333333333333,93.3333333333333,100,1,14,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF600,Esophagus,ZNF600.rds,412,4128,11521,0,863,0,944.927184466019,840,4.98492374877128e-18,-3.38119405605437,0.00110151441731432,-535.38645247332,-547.312190720706,-583.956285315508,-583.956285315508,2,1,0,0,5,4,4,80,1,20,4,1,4,4,80,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-556.76668723371,-2.6014307682749,0.779763287779474,-547.22968299185,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,60,3,1,3,4,0.75,75,100,1,3,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF600,Heart,ZNF600.rds,331,4128,11415,0,969,0,308.377643504532,278,6.83160527511083e-12,-0.899600069013445,0.0010857218859428,-447.064106824313,-447.296834759517,-469.023434530328,-469.023434530328,1,1,0,0,13,14,13,100,0,0,13,1,13,13,100,0,0,0,13,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-455.17135703137,-0.199390356380206,0.700209712633239,-447.111492084374,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,14,13,100,13,1,14,14,1,100,100,1,14,TRUE,TRUE,FALSE,TRUE,TRUE,A,1
ZNF600,Lung,ZNF600.rds,323,4128,11436,0,948,0,1025.80495356037,973,4.84971131627721e-12,-0.851491476336776,1.10578516208528,-434.435422320668,-434.678622628814,-457.683688798837,-449.268230685919,1,1,0,1,3,4,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,1964,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-443.727326949468,-0.18892811293415,0.662563363402626,-434.487078157588,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,4,3,100,3,1,4,4,1,100,100,1,4,TRUE,TRUE,FALSE,TRUE,TRUE,A,1
ZNF600,Nerve,ZNF600.rds,354,4128,11489,0,895,0,867.053672316384,813,5.63951779720955e-17,-1.767810946157,0.00109674686427752,-453.4133565138,-453.847797171673,-501.658658586283,-501.658658586283,2,2,0,0,10,12,10,100,0,0,10,2,10,10,100,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-472.229962103684,-0.393174363616652,1.37463658254035,-453.500041901534,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,12,10,100,10,2,12,12,1,100,100,2,12,TRUE,TRUE,FALSE,TRUE,TRUE,A,1
ZNF600,Ovary,ZNF600.rds,106,4128,10486,0,1898,0,777.358490566038,722,1.22619134864809e-12,-0.931052801863302,0.000947312683194923,-124.445681050327,-124.44781732941,-149.768589792084,-149.768589792084,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-135.086527145558,-0.222229957337106,0.708822844526196,-124.446099713149,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
ZNF600,Pancreas,ZNF600.rds,180,4128,10914,0,1470,0,658.744444444444,558,9.8824315727533e-11,-0.958389673613709,0.00101107948609069,-234.252907183223,-234.335349936418,-254.767090693266,-254.767090693266,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-244.497681441605,-0.220177335364298,0.738212338249412,-234.266409138744,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
ZNF600,Salivary Gland,ZNF600.rds,111,4124,10531,4,1845,4,862.675675675676,809,5.1829661166993e-09,-0.905377203094446,0.000954613165902174,-140.001400255279,-140.124338346898,-156.863030622384,-156.863030622384,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-150.291695990483,-0.218460611144366,0.68691659195008,-140.01753146333,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
ZNF600,Skin,ZNF600.rds,522,4128,11709,0,675,0,849.969348659004,783,2.52196768260672e-17,-1.04068511610365,0.00112952375275199,-704.523239850415,-704.528633267826,-740.038293254798,-740.038293254798,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-715.242618074658,-0.221970893608159,0.818714222495487,-704.524251613574,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
ZNF600,Spleen,ZNF600.rds,146,4128,10762,0,1622,0,2034.65753424658,1870,2.28364993128577e-12,-0.925067430316204,0.000988433378381615,-182.299796023677,-182.402887888019,-206.524356731918,-206.524356731918,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-192.278198144706,-0.216158208269434,0.708909222046771,-182.319453574569,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
ZNF600,Thyroid,ZNF600.rds,390,4128,11498,0,886,0,976.953846153846,880,1.10437607527282e-25,-1.90321287996056,0.00109808773800069,-477.79270589618,-478.023972280575,-552.739928256339,-552.739928256339,2,2,0,0,10,10,10,100,0,0,10,2,10,10,100,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-497.371942730642,-0.416824474099769,1.48638840586079,-477.840901386178,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,11,10,100,10,2,10,11,0.909090909090909,100,90.9090909090909,2,10,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF605,Blood Vessel,ZNF605.rds,450,2116,5996,0,352,0,1068.86,1011,7.75899525673733e-11,-0.250784364649462,0.000578130112671715,-618.162635955371,-617.956751469458,-637.875486340248,-637.875486340248,1,1,0,0,24,24,24,100,0,0,24,1,24,24,100,0,0,0,7,17,0,17,0,70.8333333333333,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-624.541950204145,-0.0227376396975387,0.228046724951923,-618.094726052782,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,25,24,100,24,1,24,25,0.96,100,96,1,24,TRUE,FALSE,FALSE,FALSE,FALSE,A,1
ZNF605,Nerve,ZNF605.rds,354,2116,5943,0,405,0,1419.76553672316,1324,4.4148614368101e-10,-0.901380228699054,0.000570233199823633,-483.908793608913,-484.074195293891,-501.658658586283,-501.658658586283,1,1,0,0,18,19,18,100,0,0,18,1,18,18,100,0,0,0,18,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-491.66258482372,-0.198268640950062,0.703111587748992,-483.936521052084,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,18,18,100,18,1,18,19,0.947368421052632,94.7368421052632,100,1,18,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF626,Nerve,ZNF626.rds,354,3765,10079,0,1216,0,479.398305084746,465,5.59466440957774e-09,-0.920039082128596,0.00094076228265294,-487.111632475231,-487.272207291772,-501.658658586283,-501.658658586283,1,1,0,0,83,93,83,100,0,0,83,1,83,83,100,0,0,0,83,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-493.746170618323,-0.212251699328419,0.707787382800177,-487.140566118473,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,86,83,100,83,1,86,93,0.924731182795699,92.4731182795699,100,1,86,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF641,Blood Vessel,ZNF641.rds,450,2476,7202,0,226,0,2309.5,2186.5,3.00537113954152e-09,-0.746425646353828,0.000704178103205777,-620.96155363245,-621.246234257586,-637.875486340248,-637.875486340248,1,1,0,0,1,2,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-630.462537812331,-0.202175316259741,0.544250330094087,-620.987492876247,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,2,0.5,50,100,1,1,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF641,Muscle,ZNF641.rds,477,2476,7212,0,216,0,2390.85744234801,2105,1.69962207994903e-27,-1.06838689466565,0.000705668059026721,-617.885028037517,-617.885135016552,-676.186523626109,-676.186523626109,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-627.272478185373,-0.222497469454311,0.84588942521134,-617.885048211568,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
ZNF660,Adipose Tissue,ZNF660.rds,470,1388,3905,0,259,0,260.66170212766,235.5,9.59116441545812e-23,-0.905959065395336,0.000375047436591558,-619.921021079854,-620.08885193427,-666.254030580006,-666.254030580006,1,1,0,0,22,25,22,100,0,0,22,1,22,22,100,0,0,0,22,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-627.104372298822,-0.197534848909868,0.708424216485469,-619.955834390415,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,25,22,100,22,1,25,25,1,100,100,1,25,TRUE,TRUE,FALSE,TRUE,TRUE,A,1
ZNF660,Adrenal Gland,ZNF660.rds,141,1388,3612,0,552,0,202.652482269504,178,4.33245626095093e-09,-0.871091961877653,0.000331389479697464,-182.8447538921,-183.049731011939,-199.429859276567,-199.429859276567,1,1,0,0,12,13,12,100,0,0,12,1,12,12,100,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-189.833724086246,-0.206400820172632,0.664691141705021,-182.885689602989,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,13,12,100,12,1,13,13,1,100,100,1,13,TRUE,TRUE,FALSE,TRUE,TRUE,A,1
ZNF660,Blood Vessel,ZNF660.rds,450,1388,3909,0,255,0,320.502222222222,280,1.69292745784211e-23,-0.822576070298396,0.000375643447796392,-589.196806019281,-589.45076844998,-637.875486340248,-637.875486340248,1,1,0,0,9,9,9,100,0,0,9,1,9,9,100,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-596.893522504294,-0.179489440925067,0.643086629373329,-589.252946780251,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,10,9,100,9,1,9,10,0.9,100,90,1,9,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF660,Breast,ZNF660.rds,269,1388,3832,0,332,0,245.817843866171,214,5.8725311352463e-14,0.748659237145034,0.000364170216471393,-354.439866302018,-352.743374819618,-381.05037875085,-381.05037875085,1,1,0,0,36,41,32,88.8888888888889,4,11.1111111111111,32,1,32,12,33.3333333333333,20,55.5555555555556,62.5,0,32,0,32,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-360.47644599189,0.414529506824749,-0.334129730320285,-353.474327491959,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,43,36,100,36,1,39,45,0.866666666666667,95.1219512195122,90.6976744186047,1,39,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
ZNF660,Colon,ZNF660.rds,332,1388,3865,0,299,0,328.307228915663,284,4.74339835820359e-21,-0.977641235374108,0.000369087317722006,-427.291622111766,-427.415008870916,-470.442356744422,-470.442356744422,1,1,0,0,30,31,30,100,0,0,30,1,30,30,100,0,0,0,30,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-435.846211596382,-0.214010314850327,0.763630920523781,-427.315598708485,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,30,30,100,30,1,30,31,0.967741935483871,96.7741935483871,100,1,30,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF660,Heart,ZNF660.rds,331,1388,3888,0,276,0,145.317220543807,118,3.978946254975e-14,1.57706192409637,0.000372514386981493,-441.750706780549,-439.136818188581,-469.023434530328,-469.023434530328,1,1,0,0,18,15,15,83.3333333333333,3,16.6666666666667,15,1,15,6,33.3333333333333,9,50,60,0,15,0,15,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-447.398361044656,0.97996278467366,-0.59709913942271,-439.76458075458,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,15,15,83.3333333333333,12,1,15,15,1,100,100,1,15,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
ZNF660,Lung,ZNF660.rds,323,1388,3818,0,346,0,218.28173374613,207,8.11875808272068e-14,0.122084758720405,0.000362084172707,-430.668710531648,-430.158338768803,-457.672058805041,-457.672058805041,1,1,0,0,37,42,37,100,0,0,37,1,37,26,70.2702702702703,11,29.7297297297297,29.7297297297297,0,37,0,37,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-436.270163359271,0.109145070553211,-0.0129396881671937,-430.456156945123,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,40,37,100,37,1,40,42,0.952380952380952,95.2380952380952,100,1,40,TRUE,FALSE,FALSE,TRUE,FALSE,A,1
ZNF660,Nerve,ZNF660.rds,354,1388,3894,0,270,0,406.299435028249,358,5.90885066134615e-37,2.92831252005914,0.000373408404357178,-421.757745283935,-417.642680426832,-501.658658586283,-501.658658586283,1,1,0,0,6,6,6,100,0,0,6,1,6,0,0,6,100,100,0,6,0,6,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-427.858768093335,2.13789394070142,-0.79041857935772,-417.94598876525,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,7,6,100,2,1,6,7,0.857142857142857,100,85.7142857142857,1,6,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
ZNF660,Ovary,ZNF660.rds,106,1388,3572,0,592,0,873.849056603774,768,1.88493698518235e-10,0.116353497484795,0.000325429334111504,-130.497338022764,-129.866424119281,-149.768589792084,-149.768589792084,1,1,0,0,59,52,52,88.135593220339,7,11.864406779661,52,1,52,52,88.135593220339,0,0,0,22,30,0,30,0,57.6923076923077,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-135.641401925731,0.0777013225441579,-0.038652174940637,-130.249088134653,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,66,59,100,59,1,52,66,0.787878787878788,100,78.7878787878788,1,52,TRUE,FALSE,FALSE,TRUE,FALSE,A,1
ZNF660,Pancreas,ZNF660.rds,180,1388,3633,0,531,0,126.616666666667,106,1.00834142572172e-09,-0.668650387079424,0.000334518554723218,-237.443246739332,-237.752018541391,-254.767090693266,-254.767090693266,1,1,0,0,38,42,38,100,0,0,38,1,38,38,100,0,0,0,38,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-243.147995632057,-0.161006502763058,0.507643884316366,-237.516111676952,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,46,38,100,38,1,42,46,0.91304347826087,100,91.304347826087,1,42,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF660,Pituitary,ZNF660.rds,201,1388,3741,0,423,0,696.398009950249,602,1.97300125805517e-31,-0.974520859628313,0.00035061092489741,-216.765969688069,-216.830208845896,-284.564180354963,-284.564180354963,1,1,0,0,5,6,5,100,0,0,5,1,5,5,100,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-226.146811591989,-0.219689633774152,0.754831225854161,-216.778151525566,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,6,5,100,5,1,6,6,1,100,100,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
ZNF660,Prostate,ZNF660.rds,143,1388,3607,0,557,0,443.636363636364,405,1.20624863182562e-14,-0.800284960442184,0.000330644461712382,-173.501536615009,-173.777244760674,-202.267657476498,-202.267657476498,1,1,0,0,12,14,12,100,0,0,12,1,12,12,100,0,0,0,12,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-180.677582471715,-0.192195386934998,0.608089573507186,-173.559503327064,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,14,12,100,12,1,14,14,1,100,100,1,14,TRUE,TRUE,FALSE,TRUE,TRUE,A,1
ZNF660,Skin,ZNF660.rds,522,1388,3949,0,215,0,117.047892720307,93,7.05303012418567e-09,-0.524477975404807,0.000381603564392208,-725.604030277478,-725.276636361153,-740.038293254798,-740.038293254798,1,1,0,0,34,32,32,94.1176470588235,2,5.88235294117647,32,1,32,32,94.1176470588235,0,0,0,21,11,0,11,0,34.375,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-731.254771932879,-0.179926764731704,0.344551210673103,-725.487089310111,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,39,34,100,34,1,32,39,0.82051282051282,100,82.0512820512821,1,32,TRUE,FALSE,FALSE,TRUE,FALSE,A,1
ZNF660,Spleen,ZNF660.rds,146,1388,3705,0,459,0,305.664383561644,252,5.5287294059428e-12,-0.886890333100439,0.000345246804158705,-183.603470003717,-183.809495442296,-206.524356731918,-206.524356731918,1,1,0,0,49,54,49,100,0,0,49,1,49,49,100,0,0,0,49,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-189.086398562684,-0.204451127104278,0.682439205996161,-183.644963324668,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,51,49,100,49,1,51,54,0.944444444444444,94.4444444444444,100,1,51,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF660,Testis,ZNF660.rds,211,1388,3725,0,439,0,525.914691943128,504,1.90355178065363e-10,-0.601818234802636,0.00034822687155156,-279.080902475531,-279.300730321797,-298.753293732085,-298.753293732085,1,1,0,0,42,43,42,100,0,0,42,1,42,42,100,0,0,0,42,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-284.585162704942,-0.138550875476767,0.463267359325869,-279.136489228228,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,49,42,100,42,1,43,49,0.877551020408163,100,87.7551020408163,1,43,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
ZNF660,Thyroid,ZNF660.rds,390,1388,3938,0,226,0,430.851282051282,384.5,5.49544920412518e-50,-1.84202599824499,0.000379964532157828,-436.220517261422,-436.736427889843,-552.739928256339,-552.739928256339,2,2,0,0,153,245,153,100,0,0,153,2,153,153,100,0,0,0,153,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-448.891869310412,-0.400144704968113,1.44188129327688,-436.31445022349,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,177,153,100,153,2,177,245,0.722448979591837,72.2448979591837,100,2,177,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
